Name,Location,Rating
"102 - Kem Tươi, Kem Chiên & Cá Viên Chiên","102C5 Nguyễn Xuân Khoát, P. Tân Thành, Quận Tân Phú, TP. HCM",3.4
Hồng Diên - Bánh Căn & Bánh Xèo,"269 Nguyễn Văn Lượng, P. 10, Quận Gò Vấp, TP. HCM",3.1
Phở Quê Hương - 1255 Phan Văn Trị,"1255 Phan Văn Trị, P. 10, Quận Gò Vấp, TP. HCM",2.5
Mến - Bún Chả Cá Sứa Nha Trang - Cách Mạng Tháng 8,"711 Cách Mạng Tháng 8, P. 6, Quận Tân Bình, TP. HCM",2.3
Ốc Xì Trum - Ốc Đồng Giá 30k - Shop Online,"B24/5 Cây Cám, Ấp Vĩnh Lộc B, Huyện Bình Chánh, TP. HCM",1.9
Scent Coffee - Cà Phê Tuỳ Chọn,"143/36/6 Liên Khu 5 - 6, P. Bình Hưng Hoà B, Quận Bình Tân, TP. HCM",4.5
Miến Lươn Gia Bảo,"99 Lam Sơn, Quận Tân Bình, TP. HCM",2.4
Bò Nướng 347 - Bò Lá Lốt & Bò Nướng,"347/13 Huỳnh Văn Bánh, Quận Phú Nhuận, TP. HCM",2.7
Quán 79 Nem Nướng,"626 Bà Hạt, P. 6, Quận 10, TP. HCM",3.0
Lò Bánh Mì Huỳnh Mai,"61 Bùi Quang Là, P. 12, Quận Gò Vấp, TP. HCM",4.8
Bún Bò Huế - Bùi Hữu Nghĩa,"280/29/2A Bùi Hữu Nghĩa, P. 2, Quận Bình Thạnh, TP. HCM",3.5
Lẩu Dê Xương Ký,"133 Dương Quảng Hàm, Quận Gò Vấp, TP. HCM",3.9
Thuận Ký - Cơm & Món Xào,"199 Nguyễn Lâm, P. 6, Quận 10, TP. HCM",5.0
Cơm Tấm Ba Há - Hưng Phú,"389 Hưng Phú, Quận 8, TP. HCM",3.6
Quán Diễm Mi - Món Ăn Gia Đình,"Nguyễn Thị Rành, Xã Tân An Hội, Huyện Củ Chi, TP. HCM",3.9
TOUS les JOURS - 3 Tháng 2,"302 Đường 3 Tháng 2, P. 12, Quận 10, TP. HCM",3.5
Món Ngon Quảng Ngãi - Đặc Sản Miền Trung - Thống Nhất,"15 Thống Nhất, P. Bình Thọ, Tp. Thủ Đức, TP. HCM",3.1
Lan Hương Sạp 867 - Súp Cua & Bánh Flan,"Sạp 867, Chợ Tân Định, Nguyễn Hữu Cầu, P. Tân Định, Quận 1, TP. HCM",3.8
Biryani House - Nhà Hàng Ấn Độ,"8 Nguyễn Cừ, P. Thảo Điền, Tp. Thủ Đức, TP. HCM",4.8
826 - Hủ Tiếu Bò Viên,"736 Nguyễn Chí Thanh, P. 4, Quận 11, TP. HCM",3.6
Xôi Cua Kim Thư - Hado Centrosa,"376/48 Nguyễn Đình Chiểu, P. 4, Quận 3, TP. HCM",1.7
Quán Cháo 47 - Cháo Thập Cẩm - Tạ Uyên,"47 Tạ Uyên, P. 12, Quận 5, TP. HCM",3.5
Phở Gia Truyền Nam Định,"84 Dương Quang Đông, P. 5, Quận 8, TP. HCM",3.4
Con Sói - Sữa Tươi Trân Châu Đường Đen - Nguyễn Văn Bảo,"12 Nguyễn Văn Bảo, P. 4, Quận Gò Vấp, TP. HCM",3.2
"Highlands Coffee - Trà, Cà Phê & Bánh - Sân Bay Tân Sơn Nhất","Ga Quốc Nội Sân Bay Tân Sơn Nhất, Trường Sơn, P. 2, Quận Tân Bình, TP. HCM",3.6
Katinat - Bánh Trung Thu,"91 Đồng Khởi, Quận 1, TP. HCM",3.3
Vĩnh Tâm - Cơm Xá Xíu,"649 Trần Xuân Soạn , Quận 7, TP. HCM",3.8
Hai Đắc - Hải Sản & Lẩu,"305/30 Lê Văn Sỹ, Phường 1, Quận Tân Bình, TP. HCM",3.6
Bánh Bột Lọc - Chợ Bàn Cờ,"212/45 Nguyễn Thiện Thuật, P. 3, Quận 3, TP. HCM",3.0
Nha Trang Quê Tôi - Nem Nướng Ninh Hòa,"12 Quang Trung, P. Hiệp Phú, Tp. Thủ Đức, TP. HCM",3.6
Ốc Đào II - Vĩnh Khánh,"232/123 Vĩnh Khánh, P. 10, Quận 4, TP. HCM",3.2
Quán Vườn Cau - Nước Mía Sầu Riêng & Củ Mì Hấp Cốt Dừa,"259A Quốc lộ 22, Tân Thông Hội, Huyện Củ Chi, TP. HCM",3.5
Cơm Gà Xối Mỡ Số Zách Quận 10 - Bà Hạt,"440 Bà Hạt, P. 8, Quận 10, TP. HCM",1.2
Cơm Gà & Xôi Gà,"33 Tôn Đản, P. 14, Quận 4, TP. HCM",4.4
Gà Rán KFC - Phan Văn Hớn,"53/3 Ấp Tiền Lân 1, Xã Bà điểm, Huyện Hóc Môn, TP. HCM",0.6
Hẹ Quán - Bánh Canh Hẹ & Bánh Bèo Nóng Phú Yên,"113 Cao Thắng, P. 11, Quận 10, TP. HCM",4.2
Ốc Nhớ Sài Gòn - Đường 20,"2 Đường Số 20, P. Hiệp Bình Chánh, Tp. Thủ Đức, TP. HCM",3.8
Dì Bảy - Bún Mắm & Bún Bò Huế,"55B Tạ Quang Bửu, P. 2, Quận 8, TP. HCM",3.3
Canh Bún Thái Sơn,"269 Nguyễn Thái Sơn, P. 7, Quận Gò Vấp, TP. HCM",3.2
Trống Cơm Chảo Cá - Cơm Việt & Chả Cá Lã Vọng - Vincom Mega Mall,"Tầng 5 Vincom Mega Mall Thảo Điền, 159 Xa Lộ Hà Nội, P. Thảo Điền, Tp. Thủ Đức, TP. HCM",4.2
Trống Cơm Chảo Cá - Cơm Việt & Chả Cá Lã Vọng - Hai Bà Trưng,"148 Hai Bà Trưng, P. Đa Kao, Quận 1, TP. HCM",4.2
Dì Lan - Cacao Dừa,"333 Hùng Vương, P. 9, Quận 5, TP. HCM",3.5
Quán Số 10 - Bún Bò & Bún Riêu - Trần Trọng Cung,"10 Trần Trọng Cung, P. Tân Thuận Đông, Quận 7, TP. HCM",2.5
Sài Gòn Mới - Nhà Hàng Gia Đình,"74 Nguyễn Ảnh Thủ, Huyện Hóc Môn, TP. HCM",4.0
Cơm Trưa Văn Phòng Nhà Bull - Chu Văn An,"203 Chu Văn An, P. 26, Quận Bình Thạnh, TP. HCM",3.1
"Highlands Coffee - Trà, Cà Phê & Bánh - 240 Nguyễn Văn Luông D6","240 Nguyễn Văn Luông, P. 11, Quận 6, TP. HCM",3.5
Coconut & Pumpkin - Cafe & Ăn Vặt Châu Văn Liêm,"85 Châu Văn Liêm, Quận 5, TP. HCM",3.1
Sushi 88 - Điểm Tâm Sáng - Đường Số 14,"44 - 46 Đường Số 14, P. Tân Hưng, Quận 7, TP. HCM",4.0
Hoành Thánh Lá Chị Yến - Hàn Hải Nguyên,"268/31 Hàn Hải Nguyên, P. 10, Quận 11, TP. HCM",2.4
Mì Cay Seoul,"203 Tây Thạnh, P. Tây Thạnh, Quận Tân Phú, TP. HCM",3.5
Cơm Gà Hải Nam Singapore,"386 Nguyễn Tri Phương, Quận 10, TP. HCM",3.3
Trà Sữa ToCoToCo - Đường Số 1,"172 Đường Số 1, Quận Bình Tân, TP. HCM",2.8
Tiệm Nhà Bơ - Trà Sữa & Ăn Vặt - Huỳnh Văn Nghệ,"80/60 Huỳnh Văn Nghệ, P. 15, Quận Tân Bình, TP. HCM",5.0
Kim Hương - Bún Bò Huế - Điện Biên Phủ,"568 Điện Biên Phủ, P. 22, Quận Bình Thạnh, TP. HCM",3.5
Don Chicken - Nhà Hàng Gà Nướng Hàn Quốc - Vinhome Central Park,"Park 4 Sh01 720A, Đường Điện Biên Phủ, Vinhomes Tân Cảng, Quận Bình Thạnh, TP. HCM",3.8
Hủ Tiếu Mì Hoành Thánh 44 - Mì Cật,"44 Lê Quốc Hưng, P. 12, Quận 4, TP. HCM",3.8
Bánh Mì 362 - Phú Mỹ Hưng,"Sc3-2 Mỹ Khánh 4, 55 Nguyễn Đức Cảnh, P. Tân Phong, Quận 7, TP. HCM",2.8
Bánh Canh Cua - Nguyễn Đình Chiểu,"Chợ Bàn Cờ Quận 3, Quận 3, TP. HCM",3.5
Nhà Hàng CCCP SaiGon,"48A Nguyễn Bỉnh Khiêm, P. Đa Kao, Quận 1, TP. HCM",2.0
Sao Kim - Súp Cua & Ăn Vặt,"411 Lê Văn Lương, P. Tân Phong, Quận 7, TP. HCM",3.0
Cô Điệp - Nem Nướng Nha Trang - Khánh Hội,"216 Khánh Hội, P. 6, Quận 4, TP. HCM",4.2
Cơm Tấm Ba Bốn Ngon - Lê Đức Thọ,"569 Lê Đức Thọ, P. 16, Quận Gò Vấp, TP. HCM",1.4
Bếp Chị Ba - Cơm Gà Hải Nam,"23B Lê Văn Miến, P. Thảo Điền, Quận 2, TP. HCM",4.6
Bánh Mì Tăng,"822 Nguyễn Trãi, P. 14, Quận 5, TP. HCM",2.6
Minh Quán - Hủ Tiếu Nam Vang,"77 Hà Huy Tập, P. Tân Phong, Quận 7, TP. HCM",3.0
343 Cafe - Cafe Văn Phòng,"343 Nguyễn Trãi, Quận 1, TP. HCM",3.5
Cơm Tấm Bà Mười - Cơm Tấm Đêm,"294/35 Xô Viết Nghệ Tĩnh, P. 21, Quận Bình Thạnh, TP. HCM",3.4
Syunkato - Ngô Văn Năm,"17 Ngô Văn Năm, P. Bến Nghé, Quận 1, TP. HCM",4.5
Bạch Hổ - Bánh Bao & Há Cảo,"56 Trần Bình Trọng, Quận 5, TP. HCM",4.2
Bánh Canh Ghẹ Muối Ớt Xanh - Nguyễn Tri Phương,"484A Nguyễn Tri Phương, P. 9, Quận 10, TP. HCM",2.8
Út Liên 2 - Ốc & Hải Sản,"12 Phổ Quang, P. 2, Quận Tân Bình, TP. HCM",3.0
AZ - Trà Sữa & Chè Khúc Bạch - Phan Huy Ích,"383 Phan Huy Ích, P. 14, Quận Gò Vấp, TP. HCM",4.9
Phá Lấu Vịt - Bùi Minh Trực,"105 Bùi Minh Trực, P. 5, Quận 8, TP. HCM",2.4
Bún Bò Huế Nhiêu Tứ,"25 Nhiêu Tứ, P. 7, Quận Phú Nhuận, TP. HCM",4.2
Takoyaki Hatachi - Vạn Kiếp,"133 Vạn Kiếp, P. 3, Quận Bình Thạnh, TP. HCM",3.9
NHÀ HÀNG HƯƠNG LÚA 8 - Lẩu & Nướng - Nguyễn Hữu Thọ,"2 Nguyễn Hữu Thọ, P. Tân Hưng, Quận 7, TP. HCM",5.0
Quán Gỏi Cuốn Hạnh,"420A Hoà Hảo, P. 5, Quận 10, TP. HCM",3.9
Đắc Hùng - Vịt & Heo Quay - Nguyễn Oanh,"295 Nguyễn Oanh, P. 17, Quận Gò Vấp, TP. HCM",3.0
Bún Bò Chả Ghẹ 7 Ghiền - Bún Bò - Lê Văn Thọ,"111 Lê Văn Thọ, P. 8, Quận Gò Vấp, TP. HCM",3.9
Ốc Oanh 1 - Vĩnh Khánh,"534 Vĩnh Khánh, P. 8, Quận 4, TP. HCM",2.5
Quán Ốc Vũ - Vĩnh Khánh,"37 Vĩnh Khánh, P. 8, Quận 4, TP. HCM",3.5
Bánh Xèo Ăn Là Ghiền - Tú Xương,"11A Tú Xương, P. 7, Quận 3, TP. HCM",3.3
Phở Nguyên - 40 Ngô Thị Thu Minh,"40 Ngô Thị Thu Minh, P. 3, Quận Tân Bình, TP. HCM",3.8
Bánh Xèo Mười Xiềm - Nam Kỳ Khởi Nghĩa,"213 Nam Kỳ Khởi Nghĩa, P. 7, Quận 3, TP. HCM",2.5
Rau Má Mix - Nước Ép & Trà Trái Cây - 242 Lê Quang Định,"242 Lê Quang Định, P. 14, Quận Bình Thạnh, TP. HCM",1.6
TASTY Kitchen - Đường D2,"168/44E Đường D2 (Nguyễn Gia Trí), P. 25, Quận Bình Thạnh, TP. HCM",4.2
Domino’s Pizza - Nguyễn Ảnh Thủ,"31/1B Nguyển Ảnh Thủ, P. Trung Mỹ Tây, Quận 12, TP. HCM",3.6
Cơm Gà Hồng Phát - Hoàng Văn Thụ,"87 - 89 Hoàng Văn Thụ, P. 15, Quận Phú Nhuận, TP. HCM",3.1
Cơm Chay Việt - 1379 Huỳnh Tấn Phát,"1379 Huỳnh Tấn Phát, Quận 7, TP. HCM",4.1
Bún Nhớ - Bún Chả Gia Truyền Hà Nội - Lê Văn Duyệt,"42 Lê Văn Duyệt, P. 1, Quận Bình Thạnh, TP. HCM",4.4
Bánh Ướt Như Lan - Hoà Bình,"85 Hoà Bình, P. Tân Thới Hoà, Quận Tân Phú, TP. HCM",3.6
Dim Tu Tac - Nhà Hàng Quảng Đông - Tân Sơn Nhất Hotel,"Tầng 2, Tân Sơn Nhất Hotel, 202 Hoàng Văn Thụ, Quận Phú Nhuận, TP. HCM",3.6
Hủ Tiếu Cá Hà Ký,"69 Ký Con, Quận 1, TP. HCM",1.8
Bánh Ngon Nhà Làm - Nguyễn Thái Bình,"260/9 Nguyễn Thái Bình, Quận Tân Bình, TP. HCM",3.0
Kem Miếng Dừa - Nguyễn Chí Thanh,"450 Nguyễn Chí Thanh, P. 6, Quận 10, TP. HCM",3.5
Hủ Tiếu Hồng Phát,"389 Võ Văn Tần, P. 5, Quận 3, TP. HCM",3.5
Cơm Gà Xối Mỡ 154A,"154A An Dương Vương, P. 16, Quận 8, TP. HCM",3.8
Pappa Roti - Coop Mart Phú Thọ,"Khu A, Siêu Thị Coop Mart Phú Thọ, Quận 11, TP. HCM",1.9
Sinh Tố Mix - Nguyễn Thượng Hiền,"133 Nguyễn Thượng Hiền, P. 5, Quận 3, TP. HCM",4.7
Basta Hiro - Pasta & Pizza - Saigon Centre,"L3 - 26B, Saigon Centre, 65 Lê Lợi, P. Bến Nghé, Quận 1, TP. HCM",3.9
Chè Vân - Chợ Tân Định,"Đối Diện 125 Nguyễn Hữu Cầu (Bên Hong Chợ Tân Định), P. Tân Định, Quận 1, TP. HCM",3.4
Cơm Gà Phú Yên - Điện Biên Phủ,"140/31 Điện Biên Phủ, P. 17, Quận Bình Thạnh, TP. HCM",3.0
Tiệm Bánh Gia Bảo,"72 Cao Lỗ, P. 4, Quận 8, TP. HCM",3.7
Bún Đậu Homemade - Ngô Gia Tự,"303 Ngô Gia Tự, P. 3, Quận 10, TP. HCM",3.7
Don Chicken - Nhà Hàng Gà Nướng Hàn Quốc - Nguyễn Tri Phương,"98 - 126 Nguyễn Tri Phương, P. 7, Quận 5, TP. HCM",4.1
Don Chicken - Nhà Hàng Gà Nướng Hàn Quốc - Lotte Mart Quận 7,"Lầu 3 Lotte Mart, 469 Nguyễn Hữu Thọ, P. Tân Hưng, Quận 7, TP. HCM",3.5
Phúc Long Lê Văn Lương,"592 Lê Văn Lương, P. Tân Phong, Quận 7, TP. HCM",2.5
Bún Riêu & Canh Bún - Phan Đình Phùng,"96/1/5 Phan Đình Phùng, Quận Phú Nhuận, TP. HCM",3.4
Cafe An,"10 Trần Văn Ơn, P. Tân Sơn Nhì, Quận Tân Phú, TP. HCM",5.0
Kim Hiền - Gà Ta Hội An,"164 Đường Số 7, P. Bình Trị Đông B, Quận Bình Tân, TP. HCM",4.5
Lẩu Tokbokki & Mì Ramen,"10 Hồ Đắc Di, P. 15, Quận Tân Phú, TP. HCM",3.9
Hạnh Chẹc - Bánh Đa Cua & Bún Tôm Bề Bề,"101 Nguyễn Cư Trinh, P. Nguyễn Cư Trinh, Quận 1, TP. HCM",3.7
Phở Phương Bắc,"53 Đường Số 5, X. Bình Hưng, Huyện Bình Chánh, TP. HCM",3.5
Cơm Tấm Tài (Không Chi Nhánh) - 01 Nguyễn An Ninh,"1 Nguyễn An Ninh, P. 14, Quận Bình Thạnh, TP. HCM",3.3
Quán Bếp Trưởng - Bánh Canh Cua,"341 Huỳnh Tấn Phát, P. Tân Thuận Đông, Quận 7, TP. HCM",3.5
Hany Food - Chân Gà Sốt Chua Cay,"304/48 Bùi Đình Tuý, P. 12, Quận Bình Thạnh, TP. HCM",3.5
Cơm Niêu Phương Bắc,"87 Hoàng Diệu 2, P. Linh Trung, Tp. Thủ Đức, TP. HCM",4.2
QUÁN BÚN BÒ & PHỞ CÔ SÁU - Nguyễn Trãi,"214/C40 Nguyễn Trãi, P. Nguyễn Cư Trinh, Quận 1, TP. HCM",4.8
Bún Riêu Cua Phú Thọ - Lãnh Binh Thăng,"328 Lãnh Binh Thăng, P. 8, Quận 11, TP. HCM",3.5
Phở Trang -  Tôn Đản,"146 Tôn Đản, P. 10, Quận 4, TP. HCM",4.3
Bánh Mì Oanh - Lý Tự Trọng,"290 Lý Tự Trọng, P. Bến Thành, Quận 1, TP. HCM",4.0
Thiệu Ký - Mì Tươi Kéo Sợi Kiểu Hoa,"66/5 Lê Đại Hành, P. 7, Quận 11, TP. HCM",3.2
"Măm Măm Gia Lai - Bún Cua, Bánh Canh & Bún Thịt Nướng","57/3 Đường D5, P. 25, Quận Bình Thạnh, TP. HCM",3.1
Ốc Thành,"59/2 Nguyễn Văn Đậu, P. 6, Quận Bình Thạnh, TP. HCM",3.0
Súp Cua Hạnh - Liên Tỉnh 5,"108 Liên Tỉnh 5, P. 6, Quận 8, TP. HCM",3.7
Cơm Niêu Lối Xưa,"79/15 Phan Anh, P. Bình Trị Đông, Quận Bình Tân, TP. HCM",3.0
Phú Mập - Quán Hủ Tiếu,"28 Phú Thọ, Quận 11, TP. HCM",4.8
Cơm Gà Xối Mỡ Minh Ký - Phạm Đôn,"5 Phạm Đôn, P. 10, Quận 5, TP. HCM",4.2
Phở Yến - Lý Thường Kiệt,"281/62 Lý Thường Kiệt, P. 15, Quận 11, TP. HCM",1.8
Bún Cá Lóc Kiên Giang - Bùi Đình Túy,"53 Bùi Đình Túy, P. 24, Quận Bình Thạnh, TP. HCM",2.7
Hanuri - Quán Ăn Hàn Quốc - Sư Vạn Hạnh,"736 Sư Vạn Hạnh, P. 12, Quận 10, TP. HCM",3.5
Mì Cay Seoul - Nguyễn Ảnh Thủ,"1093 Nguyễn Ảnh Thủ, P. Tân Chánh Hiệp, Quận 12, TP. HCM",4.0
Đông Phố - Món Huế Sang Trọng,"57 Hồ Xuân Hương, P. 6, Quận 3, TP. HCM",3.4
Du Miên Garden Cafe - Phan Văn Trị,"7 Phan Văn Trị, P. 10, Quận Gò Vấp, TP. HCM",3.5
Ty Béo - Bánh Tráng Mỡ Hành Thịt Bằm Tóp Mỡ & Mì Trộn Indomie,"128/22/22 Lê Văn Duyệt, P. 1, Quận Bình Thạnh, TP. HCM",4.3
Quán Lẩu Dê & Cá Lóc Nướng,"91A Rạch Bùng Binh, P. 9, Quận 3, TP. HCM",4.8
Xôi Chiên - Vạn Kiếp,"87/62/3 Vạn Kiếp (Ngã 3 Phan Xích Long - Vạn Kiếp) , P. 3, Quận Bình Thạnh, TP. HCM",3.2
Quán Cơm A Nhật,"153/54 Quốc Lộ 13, Quận Bình Thạnh, TP. HCM",4.7
Phở Chí Phèo 2 - Chu Văn An,"166 Chu Văn An, P. 26, Quận Bình Thạnh, TP. HCM",3.5
Hủ Tiếu Nam Vang Chi Lăng,"8 Nơ Trang Long, P.14, Quận Bình Thạnh, TP. HCM",3.6
Sala - Nhà Hàng Buffet Chay,"319 Nơ Trang Long, P. 13, Quận Bình Thạnh, TP. HCM",3.9
Quán Tuấn Râu - Đặc Sản Bò & Dê,"101 Phạm Văn Chiêu, P. 14, Quận Gò Vấp, TP. HCM",3.4
Hủ Tiếu Hẻm 82,"Hẻm 82 Nguyễn Xí, P. 26 , Quận Bình Thạnh, TP. HCM",3.6
Ốc Xào Nha Trang - Phạm Văn Đồng,"525 Phạm Văn Đồng, Quận Bình Thạnh, TP. HCM",3.0
Phở Tân Thành - Phở Sườn Bò Nha Trang,"533 Phạm Văn Đồng, P. 13, Quận Bình Thạnh, TP. HCM",3.5
Ẩm Thực Thất Sơn 3,"13/8b Lê Văn Thọ , P. 9, Quận Gò Vấp, TP. HCM",3.5
Hương Hà Nội - Bún Chả & Bún Đậu - Nơ Trang Long,"445/101 Nơ Trang Long, P. 13, Quận Bình Thạnh, TP. HCM",3.5
Sake Quán - Ẩm Thực Sân Vườn,"440/6 Nơ Trang Long, P. 13, Quận Bình Thạnh, TP. HCM",3.0
Food Ngon - Cơm Văn Phòng & Món Hàn,"166 Nguyễn Xí, P. 26, Quận Bình Thạnh, TP. HCM",4.3
Bò Tơ Tây Ninh Năm Sánh - Nơ Trang Long,"484Q Nơ Trang Long, P. 13, Quận Bình Thạnh, TP. HCM",4.0
Phở Nhà - 156 Nguyễn Xí,"156 Nguyễn Xí, P. 26, Quận Bình Thạnh, TP. HCM",4.1
Phở Sườn Bò Nha Trang,"243 Nguyễn Xí, P. 13, Quận Bình Thạnh, TP. HCM",3.2
Mai Thơ - Phở & Bún Bò,"Chung Cư 482/1 Nơ Trang Long, P. 13, Quận Bình Thạnh, TP. HCM",4.1
Phở 411 Hà Nội,"284 Nguyễn Xí, P. 13, Quận Bình Thạnh, TP. HCM",2.5
Gong Cha - Trà & Cà Phê - Hồ Tùng Mậu,"118 Hồ Tùng Mậu, P. Bến Nghé, Quận 1, TP. HCM",3.4
Cô Hường - Gỏi Khô Bò - Lê Văn Sỹ,"491A/10 Lê Văn Sỹ, P. 12, Quận 3, TP. HCM",4.3
Phá Lấu Bò Út Anh - Song Hành,"77/3E Song Hành, KP4, P. Trung Mỹ Tây, Quận 12, TP. HCM",4.8
Thuận Kiều - Cơm Gà Xối Mỡ,"84 Tân Chánh Hiệp 35, P. Tân Chánh Hiệp, Quận 12, TP. HCM",4.7
Quán 54 - Cháo & Miến Gà,"54 Đồng Đen, P. 14, Quận Tân Bình, TP. HCM",1.5
Hủ Tíu Mì Hùng Ký - Tỉnh Lộ 10,"312 Tỉnh Lộ 10, P. Bình Trị Đông, Quận Bình Tân, TP. HCM",3.8
Canh Bún - Hẻm 100 Bình Thới,"Cuối Hẻm 100 Bình Thới, Quận 11, TP. HCM",3.4
Cơm Gà A Tý,"676/38 Lê Quang Định, P. 1, Quận Gò Vấp, TP. HCM",2.4
Hủ Tiếu Lệ,"Trần Văn Giàu, Xã Phạm Văn Hai, Huyện Bình Chánh, TP. HCM",3.8
Hai Be - Cơm Tấm & Bún Thịt Nướng - Chợ Lớn,"261 Đường Chợ Lớn, P. 11, Quận 6, TP. HCM",2.9
Amun Restaurant & Lounge,"Tầng 3, 215-217 Lý Tự Trọng, P. Bến Thành, Quận 1, TP. HCM",4.2
Hà Ký - Hủ Tiếu Mì Tàu,"5 Nguyễn Quý Đức, P. An Phú, Quận 2, TP. HCM",3.5
Viva Star Coffee - Cầu Xéo,"15 Cầu Xéo, P. Tân Sơn Nhì, Quận Tân Phú, TP. HCM",4.0
Bánh Khọt Cô Ba Vũng Tàu - Khu Phố Mỹ Hoàng,"216 Khu Phố Mỹ Hoàng, Phạm Thái Bường, P. Tân Phong, Quận 7, TP. HCM",2.5
Phúc Long Lê Văn Sỹ,"350 Lê Văn Sỹ, P. 14, Quận 3, TP. HCM",2.5
Bún Mọc Thanh Mai - Chợ Bến Thành,"14 Trương Định, P. Bến Thành, Quận 1, TP. HCM",3.3
Phở Miến Gà Trống Thiến Ngô Vàng - Lý Chính Thắng,"143 Lý Chính Thắng, P. Võ Thị Sáu, Quận 3, TP. HCM",4.7
Thu Nga - Cháo Vịt Thanh Đa,"108 Bình Quới, P. 27, Quận Bình Thạnh, TP. HCM",3.3
Cơm Tấm Phúc Lộc Thọ - Nguyễn Thị Minh Khai,"538 Nguyễn Thị Minh Khai, P. 2, Quận 3, TP. HCM",2.9
Cháo Ếch Singapore - Cách Mạng Tháng 8,"206C Cách Mạng Tháng 8, P. 10, Quận 3, TP. HCM",3.1
Bánh Bao Thọ Phát - Nguyễn Tri Phương,"78 Nguyễn Tri Phương, P. 7, Quận 5, TP. HCM",3.4
Mì Vịt Tiềm Thượng Hải 481,"481/1 Nguyễn Tri Phương, P. 8, Quận 10, TP. HCM",3.7
Thượng Hải 4 - Mì Vịt Tiềm,"35 Đường Số 45, P. 6, Quận 4, TP. HCM",3.8
Hồng Ký Mì Gia,"2 Đường Số 4, P. An Lạc, Quận Bình Tân, TP. HCM",2.5
Năm Ký Mì Gia - Gò Dầu,"135 Gò Dầu, P. Tân Quý, Quận Tân Phú, TP. HCM",2.8
"Chú Hùng - Cơm, Hủ Tiếu & Mì Xào","B26 Nguyễn Thần Hiến, P. 18, Quận 4, TP. HCM",3.8
Cơm Gà Bốn Mùa,"B26 Nguyễn Thần Hiến, Quận 4, TP. HCM",3.8
Minh Anh Quán - Bún Riêu & Canh Bún,"270 Nguyễn Chí Thanh, Quận 10, TP. HCM",2.9
Lẩu Dê Núi Ngự - Lý Phục Man,"125 Lý Phục Man, Quận 7, TP. HCM",4.0
Bánh Mì A Cửu,"841 Phan Văn Trị, P. 7, Quận Gò Vấp, TP. HCM",4.6
Súp Cua Mộc - Lê Văn Thọ,"420 Lê Văn Thọ, P. 16, Quận Gò Vấp, TP. HCM",3.2
Tuyết Nhiệt Đới - Milk Tea & Coffee - Xóm Chiếu,"2A Xóm Chiếu, P. 13, Quận 4, TP. HCM",3.6
Trà Sữa Gogo,"288 Hoàng Hữu Nam, P. Long Thạnh Mỹ, Quận 9, TP. HCM",4.2
Chè Mỹ - Nguyễn Thị Thập,"591 Nguyễn Thị Thập, P. Tân Phong, Quận 7, TP. HCM",4.6
Bột Chiên Phô Mai Bà Tư,"107 Nguyễn Văn Thủ, P. Đakao, Quận 1, TP. HCM",3.2
Thư Sài Gòn - Tiệm Bánh Mì,"158 Đường Số 1, P. Bình Trị Đông, Quận Bình Tân, TP. HCM",3.4
Bún Thịt Nướng Hằng - Yersin,"27 Yersin, P. Cầu Ông Lãnh, Quận 1, TP. HCM",3.6
Miến Cua 94 - Chính Gốc,"94 Đinh Tiên Hoàng, P. Đa Kao, Quận 1, TP. HCM",3.0
Lai Rai Phố,"57C Trần Nhật Duật, Quận 1, TP. HCM",3.5
Cơm Tấm Thành - Kha Vạn Cân,"Hẻm Đại Đồng, Kha Vạn Cân, Tp. Thủ Đức, TP. HCM",2.5
Xô - Hải Sản Sốt Cajun - Vĩnh Hội,"001 Lô B1 Chung Cư Phường 3, Vĩnh Hội, P. 3, Quận 4, TP. HCM",4.0
"Quán Nui Mì, Hủ Tiếu & Bánh Canh - CMT8","493/38 CMT8, P. 13, Quận 10, TP. HCM",3.7
Cháo Ngọc Bích Hà Nội - Pasteur,"113 Pasteur, P. 6, Quận 3, TP. HCM",4.3
Xôi Ghẹ Cái Bang 1986 - Đường D5,"86 Đường D5 (Đầu Đường D3), P. 25, Quận Bình Thạnh, TP. HCM",5.0
Hồng Ký Mì Gia - Mì Vịt Tiềm - Âu Cơ,"203 Âu Cơ, P. 5, Quận 11, TP. HCM",3.6
Hàng Rong - Sư Vạn Hạnh,"618 Sư Vạn Hạnh, Quận 10, TP. HCM",3.9
Gà Mơ - Gà Rán & Bánh Gạo - Phạm Hùng,"13/20a Phạm Hùng, P. 4, Quận 8, TP. HCM",4.3
10 Chè,"1 Trương Văn Ngư, Tp. Thủ Đức, TP. HCM",4.0
Nhà Hàng La Casa - Bùi Viện,"40A/1 Bùi Viện, P. Phạm Ngũ Lão , Quận 1, TP. HCM",3.8
Le Castella Young - Bánh Bông Lan Đài Loan - Cao Thắng,"69 Cao Thắng, P. 3, Quận 3, TP. HCM",4.4
Sủi Cảo 162 - Hà Tôn Quyền,"162 Hà Tôn Quyền, P. 4, Quận 11, TP. HCM",3.7
KATINAT - 195 Bến Vân Đồn,"195 Bến Vân Đồn, P. 2, Quận 4, TP. HCM",2.5
Quán 44 - Cơm Tấm Đêm,"185 Trần Bình Trọng, P. 3, Quận 5, TP. HCM",3.5
Quán Ngon Trảng Bàng - Chính Gốc - Không Chi Nhánh,"68A Nguyễn Thị Thập, P. Bình Thuận, Quận 7, TP. HCM",4.0
